x,y,z,distance,imageSize,realSize
-1.5261021852493286000,-1.5647883415222168000,1.1515340805053710000,0.3358237445354461700,440,50
-1.5261021852493286000,-1.5647883415222168000,1.1515340805053710000,0.3358237445354461700,413,50
-1.5000506639480590000,-0.6949706077575684000,0.2989265322685241700,0.3613862693309784000,403,50
-1.5000506639480590000,-0.6949706077575684000,0.2989265322685241700,0.3613862693309784000,365,50
-1.4213465452194214000,-0.4217635989189148000,0.4028649330139160000,0.3618916869163513000,422,50
-1.4213465452194214000,-0.4217635989189148000,0.4028649330139160000,0.3618916869163513000,383,50
-1.5286282300949097000,2.3687241077423096000,-2.3749425411224365000,0.3619904518127441400,435,50
-1.5286282300949097000,2.3687241077423096000,-2.3749425411224365000,0.3619904518127441400,386,50
-1.5042710304260254000,-1.4000177383422852000,0.3115527033805847000,0.3967258334159851000,388,50
-1.5042710304260254000,-1.4000177383422852000,0.3115527033805847000,0.3967258334159851000,353,50
-1.4690104722976685000,-1.0110354423522950000,-0.0597920417785644500,0.4507942199707031000,372,50
-1.4690104722976685000,-1.0110354423522950000,-0.0597920417785644500,0.4507942199707031000,333,50
-1.5006111860275269000,-0.5306796431541443000,0.4561645686626434300,0.4938437342643738000,307,50
-1.5006111860275269000,-0.5306796431541443000,0.4561645686626434300,0.4938437342643738000,285,50
-1.4075386524200440000,-0.4550577998161316000,0.3634031414985657000,0.4542727172374725300,336,50
-1.4075386524200440000,-0.4550577998161316000,0.3634031414985657000,0.4542727172374725300,310,50
-1.4105299711227417000,3.0277097225189210000,2.7896354198455810000,0.4155764281749725300,400,50
-1.4105299711227417000,3.0277097225189210000,2.7896354198455810000,0.4155764281749725300,343,50
-1.3800698518753052000,0.9870700240135193000,-1.3786430358886719000,0.4538055062294006300,361,50
-1.3800698518753052000,0.9870700240135193000,-1.3786430358886719000,0.4538055062294006300,321,50
-1.1577918529510498000,-0.8862667083740234000,1.0802867412567139000,0.4672180414199829000,330,50
-1.1577918529510498000,-0.8862667083740234000,1.0802867412567139000,0.4672180414199829000,304,50
-1.2839796543121338000,-0.3835791349411011000,0.5557720661163330000,0.5108809471130371000,310,50
-1.2839796543121338000,-0.3835791349411011000,0.5557720661163330000,0.5108809471130371000,287,50
-1.4929130077362060000,0.6666979193687439000,-0.8328187465667725000,0.4831096231937408400,330,50
-1.4929130077362060000,0.6666979193687439000,-0.8328187465667725000,0.4831096231937408400,309,50
-1.4162681102752686000,-1.7008162736892700000,1.5479027032852173000,0.3653897941112518300,414,50
-1.4162681102752686000,-1.7008162736892700000,1.5479027032852173000,0.3653897941112518300,385,50
-1.1962071657180786000,-0.0862935781478881800,-0.0155842090025544170,0.3760930597782135000,471,50
-1.1962071657180786000,-0.0862935781478881800,-0.0155842090025544170,0.3760930597782135000,420,50
-1.3363326787948608000,-1.2037216424942017000,0.7391380071640015000,0.3920382857322693000,398,50
-1.3363326787948608000,-1.2037216424942017000,0.7391380071640015000,0.3920382857322693000,371,50
-1.4047238826751710000,1.5975289344787598000,-1.5230144262313843000,0.3762478828430176000,408,50
-1.4047238826751710000,1.5975289344787598000,-1.5230144262313843000,0.3762478828430176000,371,50
-1.5022746324539185000,1.8066573143005370000,-1.7382462024688720000,0.3354006707668304400,481,50
-1.5022746324539185000,1.8066573143005370000,-1.7382462024688720000,0.3354006707668304400,424,50
-1.2535339593887330000,-0.7205925583839417000,0.8505059480667114000,0.3605906665325165000,441,50
-1.2535339593887330000,-0.7205925583839417000,0.8505059480667114000,0.3605906665325165000,400,50
-1.4449023008346558000,-1.5095959901809692000,1.6533750295639038000,0.3888699710369110000,403,50
-1.4449023008346558000,-1.5095959901809692000,1.6533750295639038000,0.3888699710369110000,354,50
-1.3664791584014893000,2.7411057949066160000,-0.0264975130558013900,0.4326922893524170000,363,50
-1.3664791584014893000,2.7411057949066160000,-0.0264975130558013900,0.4326922893524170000,328,50
-1.2725195884704590000,-0.0655733719468116800,0.2605507969856262000,0.4539864659309387000,378,50
-1.2725195884704590000,-0.0655733719468116800,0.2605507969856262000,0.4539864659309387000,333,50
-1.1825164556503296000,-0.3505740463733673000,0.2508542537689209000,0.4528384208679199000,365,50
-1.1825164556503296000,-0.3505740463733673000,0.2508542537689209000,0.4528384208679199000,329,50
-1.2837722301483154000,-0.8024712204933167000,0.4637363553047180000,0.4605160355567932000,338,50
-1.2837722301483154000,-0.8024712204933167000,0.4637363553047180000,0.4605160355567932000,316,50
-1.2689450979232788000,-0.0950885117053985600,-0.1912549287080764800,0.4385871291160583500,388,50
-1.2689450979232788000,-0.0950885117053985600,-0.1912549287080764800,0.4385871291160583500,352,50
-1.3494127988815308000,-1.1479387283325195000,0.5857405662536621000,0.4873183965682983400,331,50
-1.3494127988815308000,-1.1479387283325195000,0.5857405662536621000,0.4873183965682983400,314,50
-1.3484865427017212000,-0.1141664162278175400,0.2063602954149246200,0.4845436215400696000,362,50
-1.3484865427017212000,-0.1141664162278175400,0.2063602954149246200,0.4845436215400696000,314,50
-1.0612339973449707000,-1.0135102272033691000,0.0122192939743399620,0.5516862273216248000,282,50
-1.0612339973449707000,-1.0135102272033691000,0.0122192939743399620,0.5516862273216248000,241,50
-1.4842884540557861000,2.7721138000488280000,-2.8776891231536865000,0.4667915105819702000,319,50
-1.4842884540557861000,2.7721138000488280000,-2.8776891231536865000,0.4667915105819702000,297,50
-1.2994157075881958000,-1.5039367675781250000,1.4040645360946655000,0.6607794165611267000,243,50
-1.2994157075881958000,-1.5039367675781250000,1.4040645360946655000,0.6607794165611267000,234,50
-1.0643274784088135000,-0.1086890473961830100,-0.1544401049613952600,0.6718957424163818000,267,50
-1.0643274784088135000,-0.1086890473961830100,-0.1544401049613952600,0.6718957424163818000,230,50
-1.1550498008728027000,-0.0649187490344047500,-0.1531167924404144300,0.5394330024719238000,329,50
-1.1550498008728027000,-0.0649187490344047500,-0.1531167924404144300,0.5394330024719238000,289,50
-1.0607601404190063000,-1.6904617547988892000,0.4919170737266540500,0.5897404551506042000,269,50
-1.0607601404190063000,-1.6904617547988892000,0.4919170737266540500,0.5897404551506042000,237,50
-1.2896633148193360000,-0.7604810595512390000,-0.3525675237178802500,0.5806094408035278000,297,50
-1.2896633148193360000,-0.7604810595512390000,-0.3525675237178802500,0.5806094408035278000,259,50
-1.2644715309143066000,0.5545685887336731000,-0.0046327123418450356,0.5246004462242126000,629,200
-1.2644715309143066000,0.5545685887336731000,-0.0046327123418450356,0.5246004462242126000,629,200
-1.4349989891052246000,0.2900830805301666000,0.2765516340732574500,0.3930668234825134000,763,200
-1.4349989891052246000,0.2900830805301666000,0.2765516340732574500,0.3930668234825134000,755,200
-1.4653391838073730000,0.2882057428359985400,0.2916571199893951400,0.3648993670940399000,837,200
-1.4653391838073730000,0.2882057428359985400,0.2916571199893951400,0.3648993670940399000,828,200
-1.0903942584991455000,-2.3429191112518310000,1.2640278339385986000,0.4116649329662323000,736,200
-1.0903942584991455000,-2.3429191112518310000,1.2640278339385986000,0.4116649329662323000,817,200
-1.0472810268402100000,-2.5829699039459230000,1.3387203216552734000,0.4113139212131500000,716,200
-1.0472810268402100000,-2.5829699039459230000,1.3387203216552734000,0.4113139212131500000,713,200
-1.3812437057495117000,0.5758886337280273000,0.2104237824678421000,0.4181488752365112300,683,200
-1.3812437057495117000,0.5758886337280273000,0.2104237824678421000,0.4181488752365112300,714,200
-1.3468896150588990000,1.3464461565017700000,-0.6183623671531677000,0.4450378119945526000,776,200
-1.3468896150588990000,1.3464461565017700000,-0.6183623671531677000,0.4450378119945526000,695,200
-1.1522132158279420000,-0.9237290024757385000,0.0335700586438179000,0.4178546965122223000,701,200
-1.1522132158279420000,-0.9237290024757385000,0.0335700586438179000,0.4178546965122223000,681,200
-1.1649762392044067000,-0.2076962292194366500,-0.6360333561897278000,0.4637489020824432400,720,200
-1.1649762392044067000,-0.2076962292194366500,-0.6360333561897278000,0.4637489020824432400,750,200
-1.2847988605499268000,-0.6897210478782654000,0.9023998379707336000,0.4052823185920715300,701,200
-1.2847988605499268000,-0.6897210478782654000,0.9023998379707336000,0.4052823185920715300,701,200
-1.5107963085174560000,3.0339312553405760000,-2.7790732383728027000,0.4143096506595611600,613,200
-1.5107963085174560000,3.0339312553405760000,-2.7790732383728027000,0.4143096506595611600,615,200
-1.3332889080047607000,-0.9773615002632141000,0.0996217429637909000,0.5605660676956177000,670,200
-1.3332889080047607000,-0.9773615002632141000,0.0996217429637909000,0.5605660676956177000,663,200
-1.3356767892837524000,-1.0188767910003662000,0.1161541864275932300,0.4959632456302643000,761,200
-1.3356767892837524000,-1.0188767910003662000,0.1161541864275932300,0.4959632456302643000,743,200
-1.2813044786453247000,-0.7728377580642700000,0.0957829877734184300,0.4069639146327972400,685,200
-1.2813044786453247000,-0.7728377580642700000,0.0957829877734184300,0.4069639146327972400,677,200
-1.3004314899444580000,0.5558518767356873000,-0.2752162218093872000,0.4570448398590088000,682,200
-1.3004314899444580000,0.5558518767356873000,-0.2752162218093872000,0.4570448398590088000,671,200
-1.3082487583160400000,0.2219519168138504000,0.0750234127044677700,0.4550505876541137700,706,200
-1.3082487583160400000,0.2219519168138504000,0.0750234127044677700,0.4550505876541137700,644,200
-1.1976690292358398000,0.2438844889402389500,0.1351622939109802200,0.4502256810665130600,665,200
-1.1976690292358398000,0.2438844889402389500,0.1351622939109802200,0.4502256810665130600,670,200
-1.4237984418869019000,0.6264908909797668000,-0.2661681175231933600,0.4563284218311310000,588,200
-1.4237984418869019000,0.6264908909797668000,-0.2661681175231933600,0.4563284218311310000,566,200
-1.2400732040405273000,-1.2163252830505370000,0.2709072530269623000,0.5415503382682800000,601,200
-1.2400732040405273000,-1.2163252830505370000,0.2709072530269623000,0.5415503382682800000,584,200
-1.2743978500366210000,-1.2057772874832153000,0.2719033062458038300,0.5335294604301453000,622,200
-1.2743978500366210000,-1.2057772874832153000,0.2719033062458038300,0.5335294604301453000,652,200
-1.1646900177001953000,-0.8043835759162903000,0.9982439875602722000,0.4786489903926849400,610,200
-1.1646900177001953000,-0.8043835759162903000,0.9982439875602722000,0.4786489903926849400,590,200
-1.1703394651412964000,1.0826207399368286000,-0.8317751884460449000,0.5329927802085876000,629,200
-1.1703394651412964000,1.0826207399368286000,-0.8317751884460449000,0.5329927802085876000,570,200
-1.0943642854690552000,-0.0158567689359188080,0.1521811038255691500,0.4964833855628967300,587,200
-1.0943642854690552000,-0.0158567689359188080,0.1521811038255691500,0.4964833855628967300,542,200
-1.0955832004547120000,0.0070175747387111190,0.1474846452474594000,0.5095590353012085000,563,200
-1.0955832004547120000,0.0070175747387111190,0.1474846452474594000,0.5095590353012085000,566,200
-1.4912273883819580000,0.3187149167060852000,-0.0790368840098381000,0.5164729356765747000,565,200
-1.4912273883819580000,0.3187149167060852000,-0.0790368840098381000,0.5164729356765747000,571,200
-1.4054139852523804000,2.0465519428253174000,-1.7817718982696533000,0.5311680436134338000,537,200
-1.4054139852523804000,2.0465519428253174000,-1.7817718982696533000,0.5311680436134338000,575,200
-1.1445817947387695000,-0.7639434337615967000,1.0854926109313965000,0.5131846070289612000,556,200
-1.1445817947387695000,-0.7639434337615967000,1.0854926109313965000,0.5131846070289612000,576,200
-1.3159191608428955000,-1.0242786407470703000,1.2584247589111328000,0.5561039447784424000,571,200
-1.3159191608428955000,-1.0242786407470703000,1.2584247589111328000,0.5561039447784424000,566,200
-1.2729811668395996000,-0.8388709425926208000,0.0276885125786066060,0.5209179520606995000,558,200
-1.2729811668395996000,-0.8388709425926208000,0.0276885125786066060,0.5209179520606995000,553,200
-1.2723140716552734000,-0.7972942590713501000,-0.0188388768583536150,0.5316234827041626000,609,200
-1.2723140716552734000,-0.7972942590713501000,-0.0188388768583536150,0.5316234827041626000,600,200
-1.2847821712493896000,-1.1400277614593506000,0.0223290603607893000,0.5036692023277283000,721,200
-1.2847821712493896000,-1.1400277614593506000,0.0223290603607893000,0.5036692023277283000,704,200
-1.3547441959381104000,-1.1411674022674560000,-0.0013896536547690630,0.4386505186557770000,734,200
-1.3547441959381104000,-1.1411674022674560000,-0.0013896536547690630,0.4386505186557770000,726,200
-1.3630753755569458000,-1.1879028081893920000,0.1531539857387542700,0.3297987282276153600,597,200
-1.3630753755569458000,-1.1879028081893920000,0.1531539857387542700,0.3297987282276153600,586,200
-1.2905548810958862000,-0.9076938033103943000,-0.2138633877038955700,0.4669544398784637500,644,200
-1.2905548810958862000,-0.9076938033103943000,-0.2138633877038955700,0.4669544398784637500,660,200
-1.2953959703445435000,-0.6283766031265259000,-0.5284933447837830000,0.4336530864238739000,661,200
-1.2953959703445435000,-0.6283766031265259000,-0.5284933447837830000,0.4336530864238739000,647,200
-1.1639358997344970000,0.3237902224063873300,-0.1189744397997856100,0.4768924713134765600,660,200
-1.1639358997344970000,0.3237902224063873300,-0.1189744397997856100,0.4768924713134765600,648,200
-1.1618710756301880000,0.3063106834888458000,-0.0982726067304611200,0.4468711614608764600,593,200
-1.1618710756301880000,0.3063106834888458000,-0.0982726067304611200,0.4468711614608764600,473,200
-0.9254402518272400000,-0.5385894775390625000,-0.0312971808016300200,0.5177841782569885000,627,200
-0.9254402518272400000,-0.5385894775390625000,-0.0312971808016300200,0.5177841782569885000,543,200
-1.0474523305892944000,-0.7104588747024536000,0.0346025601029396060,0.4906893372535705600,633,200
-1.0474523305892944000,-0.7104588747024536000,0.0346025601029396060,0.4906893372535705600,540,200
-1.0348409414291382000,-0.9815208911895752000,0.0145291481167078020,0.4671722352504730000,830,200
-1.0348409414291382000,-0.9815208911895752000,0.0145291481167078020,0.4671722352504730000,703,200
-1.1083120107650757000,-0.9605646133422852000,-0.0010864327196031809,0.3523267805576324500,688,200
-1.1083120107650757000,-0.9605646133422852000,-0.0010864327196031809,0.3523267805576324500,600,200
-1.0761542320251465000,-0.7059206366539001000,-0.0170526895672082900,0.4148862063884735000,1196,200
-1.0761542320251465000,-0.7059206366539001000,-0.0170526895672082900,0.4148862063884735000,1035,200
-1.1592557430267334000,-0.6904967427253723000,-0.0129123907536268230,0.2459922432899475000,836,200
-1.1592557430267334000,-0.6904967427253723000,-0.0129123907536268230,0.2459922432899475000,765,200
-1.1885893344879150000,-0.5747004747390747000,-0.0457184389233589200,0.4046694934368133500,1378,200
-1.1885893344879150000,-0.5747004747390747000,-0.0457184389233589200,0.4046694934368133500,1428,200
-1.2654508352279663000,-0.5379079580307007000,-0.1097641512751579300,0.2073656916618347200,1267,200
-1.2654508352279663000,-0.5379079580307007000,-0.1097641512751579300,0.2073656916618347200,1440,200
-0.4847869277000427000,0.0583657361567020400,-0.0271133761852979660,0.9173204898834229000,821,200
-0.4847869277000427000,0.0583657361567020400,-0.0271133761852979660,0.9173204898834229000,733,200
-1.1977604627609253000,-0.6696686744689941000,-0.1023000329732894900,0.3638804554939270000,585,170
-1.1977604627609253000,-0.6696686744689941000,-0.1023000329732894900,0.3638804554939270000,424,120
-1.1509402990341187000,-0.5914753675460815000,-0.0189864970743656160,0.4402115046977997000,963,170
-1.1509402990341187000,-0.5914753675460815000,-0.0189864970743656160,0.4402115046977997000,689,120
